Date & Time;use [kW];Grid [kW]
2012-08-22 12:45;1.831276667;1.831276667
2012-08-22 13:00;2.349967778;2.349967778
2012-08-22 13:15;0.830262222;0.830262222
2012-08-22 13:30;1.664305556;1.664305556
2012-08-22 13:45;2.324032222;2.324032222
2012-08-22 14:00;1.506448889;1.506448889
2012-08-22 14:15;1.425818889;1.425818889
2012-08-22 14:30;2.457571111;2.457571111
2012-08-22 14:45;2.360528889;2.360528889
2012-08-22 15:00;1.323067777;1.323067777
2012-08-22 15:15;1.974103333;1.974103333
2012-08-22 15:30;2.688518889;2.688518889
2012-08-22 15:45;2.277276667;2.277276667
2012-08-22 16:00;1.696038889;1.696038889
2012-08-22 16:15;2.225222223;2.225222223
2012-08-22 16:30;3.083876667;3.083876667
2012-08-22 16:45;2.515927778;2.515927778
2012-08-22 17:00;2.070842222;2.070842222
2012-08-22 17:15;3.005401111;3.005401111
2012-08-22 17:30;2.975348888;2.975348888
2012-08-22 17:45;2.045166667;2.045166667
2012-08-22 18:00;4.067011111;4.067011111
2012-08-22 18:15;2.436454445;2.436454445
2012-08-22 18:30;3.466375555;3.466375555
2012-08-22 18:45;2.712541111;2.712541111
2012-08-22 19:00;2.433004444;2.433004444
2012-08-22 19:15;3.220525556;3.220525556
2012-08-22 19:30;2.895337778;2.895337778
2012-08-22 19:45;2.159503333;2.159503333
2012-08-22 20:00;2.572422223;2.572422223
2012-08-22 20:15;3.858868889;3.858868889
2012-08-22 20:30;1.706464444;1.706464444
2012-08-22 20:45;2.735472222;2.735472222
2012-08-22 21:00;2.71891;2.71891
2012-08-22 21:15;1.760905556;1.760905556
2012-08-22 21:30;3.314435555;3.314435555
2012-08-22 21:45;1.381381111;1.381381111
2012-08-22 22:00;2.306468889;2.306468889
2012-08-22 22:15;2.257416667;2.257416667
2012-08-22 22:30;1.669985555;1.669985555
2012-08-22 22:45;2.695023334;2.695023334
2012-08-22 23:00;0.937515556;0.937515556
2012-08-22 23:15;2.568058889;2.568058889
2012-08-22 23:30;0.573944445;0.573944445
2012-08-22 23:45;2.358296667;2.358296667
2012-08-23 0:00;0.324363333;0.324363333
2012-08-23 0:15;2.035261111;2.035261111
2012-08-23 0:30;0.441741111;0.441741111
2012-08-23 0:45;1.168667778;1.168667778
2012-08-23 1:00;1.599048889;1.599048889
2012-08-23 1:15;0.488388889;0.488388889
2012-08-23 1:30;1.961241111;1.961241111
2012-08-23 1:45;0.476665556;0.476665556
2012-08-23 2:00;1.432393333;1.432393333
2012-08-23 2:15;0.70624;0.70624
2012-08-23 2:30;0.482267778;0.482267778
2012-08-23 2:45;0.8;0.8
2012-08-23 3:00;1.543834444;1.543834444
2012-08-23 3:15;0.338132222;0.338132222
2012-08-23 3:30;0.31158;0.31158
2012-08-23 3:45;0.32805;0.32805
2012-08-23 4:00;0.842476667;0.842476667
2012-08-23 4:15;1.278334444;1.278334444
2012-08-23 4:30;0.424488889;0.424488889
2012-08-23 4:45;0.396796667;0.396796667
2012-08-23 5:00;0.391136667;0.391136667
2012-08-23 5:15;1.44951;1.44951
2012-08-23 5:30;0.433662222;0.433662222
2012-08-23 5:45;0.395703333;0.395703333
2012-08-23 6:00;0.47169;0.47169
2012-08-23 6:15;0.80116;0.80116
2012-08-23 6:30;1.769957778;1.769957778
2012-08-23 6:45;0.358373333;0.358373333
2012-08-23 7:00;0.403922222;0.403922222
2012-08-23 7:15;0.582608889;0.582608889
2012-08-23 7:30;0.581361111;0.581361111
